EmployeeID ,Name,Department,grossincome,Deductions,Age,regime
7757,Employee_7757,Operations,858554,276674,44,Old
7758,Employee_7758,Finance,1543118,457251,33,Old
7759,Employee_7759,Finance,1515509,29791,23,New
7760,Employee_7760,HR,678911,110806,42,New
7761,Employee_7761,IT,1575687,258286,35,New
7762,Employee_7762,HR,392206,137721,55,New
7763,Employee_7763,HR,461041,411688,36,Old
7764,Employee_7764,IT,1450534,466614,42,New
7765,Employee_7765,Finance,560981,95721,44,New
7766,Employee_7766,IT,1404625,32134,42,Old
7767,Employee_7767,Marketing,301967,202525,35,Old
7768,Employee_7768,Marketing,593345,410660,42,Old
7769,Employee_7769,Marketing,1570403,177193,33,New
7770,Employee_7770,Operations,1556051,222129,26,Old
7771,Employee_7771,Finance,448719,258107,23,New
7772,Employee_7772,Finance,641719,396470,43,Old
7773,Employee_7773,Operations,358621,43217,27,New
7774,Employee_7774,HR,1785206,420282,23,New
7775,Employee_7775,Marketing,931874,136067,50,Old
7776,Employee_7776,Marketing,907609,204419,57,Old
7777,Employee_7777,HR,1039096,41189,28,New
7778,Employee_7778,IT,1220668,123903,37,Old
7779,Employee_7779,IT,995265,473042,54,New
7780,Employee_7780,Finance,1047090,199549,54,Old
7781,Employee_7781,Operations,705655,171561,35,New
7782,Employee_7782,Finance,430099,294428,33,New
7783,Employee_7783,IT,1118241,29698,27,Old
7784,Employee_7784,HR,725587,441876,33,New
7785,Employee_7785,Finance,1497816,286781,52,New
7786,Employee_7786,Marketing,1576595,184096,33,New
7787,Employee_7787,Marketing,888280,327549,31,New
7788,Employee_7788,HR,648052,328449,48,Old
7789,Employee_7789,IT,373453,300700,28,New
7790,Employee_7790,Marketing,1753851,87176,57,New
7791,Employee_7791,Marketing,576430,205633,54,Old
7792,Employee_7792,Operations,1202475,387788,48,Old
7793,Employee_7793,Finance,1085162,102012,29,New
7794,Employee_7794,IT,518442,208349,26,New
7795,Employee_7795,Finance,1893899,8654,29,New
7796,Employee_7796,IT,1421743,307572,42,Old
7797,Employee_7797,Marketing,644740,499771,45,New
7798,Employee_7798,Operations,716030,134814,28,New
7799,Employee_7799,Finance,1620545,436252,40,Old
7800,Employee_7800,Marketing,1364213,180621,52,New
7801,Employee_7801,IT,461046,362523,57,Old
7802,Employee_7802,Finance,1184413,70355,48,New
7803,Employee_7803,Finance,1770798,198191,50,Old
7804,Employee_7804,Marketing,225532,487312,44,New
7805,Employee_7805,Finance,308197,51257,41,New
7806,Employee_7806,Operations,1379436,118435,27,Old
7807,Employee_7807,Operations,260285,110866,33,Old
7808,Employee_7808,Marketing,1005298,414203,33,New
7809,Employee_7809,IT,1911529,259559,24,Old
7810,Employee_7810,Marketing,471639,419026,56,Old
7811,Employee_7811,Operations,446130,287455,40,Old
7812,Employee_7812,HR,1518557,117695,25,New
7813,Employee_7813,HR,1980644,321622,52,New
7814,Employee_7814,Finance,714938,170992,59,Old
7815,Employee_7815,Finance,1172980,13738,54,Old
7816,Employee_7816,HR,458750,340568,27,Old
7817,Employee_7817,Operations,1763622,329376,29,New
7818,Employee_7818,Finance,492490,375544,49,Old
7819,Employee_7819,Marketing,308621,272618,36,Old
7820,Employee_7820,Marketing,1243350,64026,52,New
7821,Employee_7821,Operations,1534132,71024,29,Old
7822,Employee_7822,Finance,681615,55974,27,New
7823,Employee_7823,Marketing,318833,422360,50,New
7824,Employee_7824,Finance,1672596,272766,55,Old
7825,Employee_7825,Finance,265206,450489,28,New
7826,Employee_7826,Marketing,210934,364510,31,New
7827,Employee_7827,HR,492867,238150,34,New
7828,Employee_7828,Marketing,1662197,44214,43,New
7829,Employee_7829,Operations,1922684,98184,42,Old
7830,Employee_7830,IT,1974702,254212,22,New
7831,Employee_7831,Marketing,901773,365377,23,Old
7832,Employee_7832,Finance,1139858,194065,50,New
7833,Employee_7833,Finance,1191994,161295,32,New
7834,Employee_7834,Marketing,1108420,289009,58,Old
7835,Employee_7835,IT,681891,210180,28,New
7836,Employee_7836,Marketing,441630,461865,56,Old
7837,Employee_7837,IT,1747153,48026,51,New
7838,Employee_7838,IT,1809387,94037,37,New
7839,Employee_7839,Operations,583094,457423,36,Old
7840,Employee_7840,Finance,1175197,162938,41,New
7841,Employee_7841,Finance,366804,410632,49,New
7842,Employee_7842,IT,1814510,30775,58,Old
7843,Employee_7843,Finance,1924957,427296,24,New
7844,Employee_7844,HR,424310,206495,50,New
7845,Employee_7845,IT,1490600,24374,58,New
7846,Employee_7846,Finance,457476,325595,30,New
7847,Employee_7847,HR,481260,450815,48,New
7848,Employee_7848,Operations,1361434,349285,53,Old
7849,Employee_7849,Finance,1992207,20684,52,Old
7850,Employee_7850,HR,1741789,29002,47,New
7851,Employee_7851,Marketing,276620,96551,24,New
7852,Employee_7852,Marketing,1162275,397848,32,New
7853,Employee_7853,HR,621972,421188,50,Old
7854,Employee_7854,IT,282604,464369,48,New
7855,Employee_7855,IT,818740,444620,31,New
7856,Employee_7856,Finance,1416172,499090,56,New
7857,Employee_7857,Marketing,1696398,11309,44,New
7858,Employee_7858,IT,924179,351819,27,Old
7859,Employee_7859,IT,1843091,335470,32,New
7860,Employee_7860,Marketing,485356,12826,48,New
7861,Employee_7861,Operations,502262,148206,52,New
7862,Employee_7862,IT,1790404,155765,51,New
7863,Employee_7863,HR,366901,126840,24,New
7864,Employee_7864,Finance,387381,140126,34,New
7865,Employee_7865,IT,1969339,257816,42,New
7866,Employee_7866,IT,1795141,152162,32,Old
7867,Employee_7867,Operations,1891997,487560,24,New
7868,Employee_7868,HR,652889,110985,59,Old
7869,Employee_7869,Finance,1500772,282713,52,Old
7870,Employee_7870,IT,636060,430443,45,New
7871,Employee_7871,Finance,1182212,11508,33,New
7872,Employee_7872,Marketing,996184,414824,48,New
7873,Employee_7873,IT,1461196,94059,42,Old
7874,Employee_7874,IT,1716503,212041,46,Old
7875,Employee_7875,Marketing,633886,102475,51,Old
7876,Employee_7876,Operations,1447251,135447,51,New
7877,Employee_7877,IT,886838,397963,31,New
7878,Employee_7878,Finance,619655,115648,24,Old
7879,Employee_7879,HR,1152251,29520,34,Old
7880,Employee_7880,Finance,971784,475640,48,New
7881,Employee_7881,Operations,1671602,298076,39,Old
7882,Employee_7882,HR,1576956,24734,45,Old
7883,Employee_7883,Finance,264467,336507,35,Old
7884,Employee_7884,Finance,1613070,317699,25,Old
7885,Employee_7885,Marketing,1152345,254972,37,Old
7886,Employee_7886,Operations,1236853,283401,31,Old
7887,Employee_7887,Marketing,1162217,168266,58,Old
7888,Employee_7888,HR,1691338,232926,48,New
7889,Employee_7889,Marketing,980196,152865,22,Old
7890,Employee_7890,Operations,989480,432900,26,New
7891,Employee_7891,IT,1831770,360694,34,New
7892,Employee_7892,IT,538781,266894,24,Old
7893,Employee_7893,HR,491922,320363,38,New
7894,Employee_7894,IT,1407073,401075,40,Old
7895,Employee_7895,Marketing,962405,306984,58,New
7896,Employee_7896,HR,938748,364536,26,New
7897,Employee_7897,Operations,320918,326471,45,Old
7898,Employee_7898,HR,1699968,118827,54,New
7899,Employee_7899,HR,1654466,39819,42,Old
7900,Employee_7900,Finance,655618,90621,24,New
7901,Employee_7901,Finance,1757901,471966,25,Old
7902,Employee_7902,HR,1469555,106272,53,Old
7903,Employee_7903,IT,972793,46704,45,New
7904,Employee_7904,Finance,211957,464353,56,Old
7905,Employee_7905,Operations,1171120,327523,39,Old
7906,Employee_7906,Marketing,217829,160390,24,New
7907,Employee_7907,Finance,1516557,85987,47,Old
7908,Employee_7908,HR,1705933,462172,45,New
7909,Employee_7909,IT,346104,378705,22,New
7910,Employee_7910,Marketing,1348346,272418,55,New
7911,Employee_7911,Finance,1799216,416442,33,Old
7912,Employee_7912,IT,230215,441850,38,New
7913,Employee_7913,IT,1698111,363606,42,Old
7914,Employee_7914,IT,1768327,462717,42,New
7915,Employee_7915,HR,930002,246744,24,New
7916,Employee_7916,Operations,1551967,286190,49,New
7917,Employee_7917,IT,1211806,79210,46,Old
7918,Employee_7918,Marketing,853980,123724,27,New
7919,Employee_7919,Finance,898408,220631,51,Old
7920,Employee_7920,Marketing,974474,420126,53,Old
7921,Employee_7921,HR,1221740,409719,43,Old
7922,Employee_7922,HR,406604,53392,59,Old
7923,Employee_7923,Marketing,791002,66472,35,Old
7924,Employee_7924,Operations,497463,248746,55,New
7925,Employee_7925,HR,843346,75904,47,Old
7926,Employee_7926,HR,478169,356207,34,New
7927,Employee_7927,Marketing,209780,312479,51,New
7928,Employee_7928,HR,1009138,27487,40,Old
7929,Employee_7929,Operations,898276,41593,24,New
7930,Employee_7930,Operations,275503,80927,52,New
7931,Employee_7931,Operations,361928,277018,33,Old
7932,Employee_7932,Finance,1257755,321966,36,Old
7933,Employee_7933,Operations,893983,58948,59,New
7934,Employee_7934,Operations,872947,8608,35,Old
7935,Employee_7935,Finance,879093,100987,56,Old
7936,Employee_7936,IT,981570,110182,37,New
7937,Employee_7937,HR,681522,235394,45,Old
7938,Employee_7938,Operations,1872287,452717,38,Old
7939,Employee_7939,HR,1371652,452128,39,Old
7940,Employee_7940,Marketing,335047,32546,38,Old
7941,Employee_7941,HR,1503053,383143,37,Old
7942,Employee_7942,Finance,1982391,105804,42,Old
7943,Employee_7943,HR,537282,466419,45,New
7944,Employee_7944,HR,900823,329640,55,Old
7945,Employee_7945,HR,373226,322330,57,New
7946,Employee_7946,IT,1455324,178418,48,New
7947,Employee_7947,IT,711559,141302,38,New
7948,Employee_7948,Marketing,1859570,30720,46,New
7949,Employee_7949,Finance,316905,310167,59,Old
7950,Employee_7950,HR,1277406,435818,42,New
7951,Employee_7951,HR,1713918,72082,25,Old
7952,Employee_7952,HR,492753,20050,46,New
7953,Employee_7953,HR,741689,380497,51,New
7954,Employee_7954,IT,620945,187387,54,Old
7955,Employee_7955,Marketing,1089912,319308,47,Old
7956,Employee_7956,Operations,1366854,133470,46,New
7957,Employee_7957,Finance,900527,297278,37,Old
7958,Employee_7958,HR,425253,151712,45,New
7959,Employee_7959,Marketing,1899407,484580,26,Old
7960,Employee_7960,Operations,1867447,459887,34,Old
7961,Employee_7961,Marketing,389243,19284,51,New
7962,Employee_7962,IT,681312,65526,28,Old
7963,Employee_7963,Operations,337719,401639,38,New
7964,Employee_7964,Marketing,1516735,33577,48,Old
7965,Employee_7965,IT,483650,126867,56,New
7966,Employee_7966,Marketing,445221,266079,26,New
7967,Employee_7967,Marketing,1272643,385391,26,New
7968,Employee_7968,Operations,1246371,326044,45,Old
7969,Employee_7969,IT,592963,351750,28,New
7970,Employee_7970,HR,1758569,466084,28,New
7971,Employee_7971,Finance,1774920,273210,35,Old
7972,Employee_7972,Operations,454770,219648,36,New
7973,Employee_7973,IT,753616,257539,26,New
7974,Employee_7974,Marketing,1064144,371486,58,New
7975,Employee_7975,IT,252832,456104,25,Old
7976,Employee_7976,Finance,1291347,13583,51,Old
7977,Employee_7977,Finance,297421,305201,41,New
7978,Employee_7978,HR,1426163,158676,47,Old
7979,Employee_7979,HR,788826,293708,30,New
7980,Employee_7980,Finance,1720770,328573,51,Old
7981,Employee_7981,Operations,1550871,365744,43,New
7982,Employee_7982,Operations,1905565,93393,51,New
7983,Employee_7983,Marketing,1594183,382918,41,New
7984,Employee_7984,HR,1869717,33941,49,Old
7985,Employee_7985,Marketing,1862296,453727,28,New
7986,Employee_7986,HR,490299,305106,25,New
7987,Employee_7987,Finance,975817,174645,49,Old
7988,Employee_7988,Operations,349360,388554,56,Old
7989,Employee_7989,Operations,1561308,423908,54,New
7990,Employee_7990,Finance,418023,63420,28,Old
7991,Employee_7991,Marketing,891445,87415,30,New
7992,Employee_7992,Marketing,1243904,171835,55,Old
7993,Employee_7993,IT,735539,349157,55,Old
7994,Employee_7994,HR,1350996,181752,34,New
7995,Employee_7995,Marketing,1929510,124012,50,New
7996,Employee_7996,Finance,471767,142465,56,New
7997,Employee_7997,Marketing,417544,125198,31,Old
7998,Employee_7998,Operations,1565435,38488,51,New
7999,Employee_7999,HR,468267,157531,47,Old
8000,Employee_8000,IT,1513781,410770,56,New
8001,Employee_8001,HR,1354969,173939,49,New
8002,Employee_8002,Operations,978504,214176,50,New
8003,Employee_8003,Operations,1088467,107330,27,Old
8004,Employee_8004,Operations,1549815,181087,24,New
8005,Employee_8005,Operations,390690,272201,50,Old
8006,Employee_8006,Finance,1145955,257570,23,New
8007,Employee_8007,IT,1068329,88026,43,New
8008,Employee_8008,Operations,1854307,10305,48,Old
8009,Employee_8009,Operations,580149,328420,43,Old
8010,Employee_8010,Marketing,1759624,430956,31,Old
8011,Employee_8011,IT,285141,246290,40,New
8012,Employee_8012,HR,691008,422334,45,New
8013,Employee_8013,IT,932228,404890,48,Old
8014,Employee_8014,IT,1941768,178403,57,New
8015,Employee_8015,IT,1212516,95534,38,Old
8016,Employee_8016,Operations,1913381,151388,31,Old
8017,Employee_8017,Operations,1413138,152289,38,New
8018,Employee_8018,Finance,1802631,465757,31,Old
8019,Employee_8019,HR,1294633,116045,31,New
8020,Employee_8020,Marketing,411818,412818,59,Old
8021,Employee_8021,IT,1469343,263554,38,New
8022,Employee_8022,HR,1190604,354325,47,Old
8023,Employee_8023,HR,896403,378051,47,New
8024,Employee_8024,Finance,1597475,18987,55,Old
8025,Employee_8025,Marketing,367659,54915,25,New
8026,Employee_8026,IT,1514084,18543,48,New
8027,Employee_8027,Marketing,713993,295088,42,New
8028,Employee_8028,Finance,1187358,194313,57,Old
8029,Employee_8029,Operations,1960024,145216,59,New
8030,Employee_8030,HR,710684,376562,52,Old
8031,Employee_8031,IT,801303,43459,28,Old
8032,Employee_8032,Operations,1387046,175899,55,Old
8033,Employee_8033,Finance,1644244,35741,39,New
8034,Employee_8034,Marketing,1597928,206087,45,Old
8035,Employee_8035,HR,1150697,131077,34,Old
8036,Employee_8036,IT,749633,467950,34,New
8037,Employee_8037,Operations,1753603,79627,46,New
8038,Employee_8038,Operations,1596615,254783,26,New
8039,Employee_8039,HR,929695,380516,50,New
8040,Employee_8040,Marketing,1176700,336885,54,Old
8041,Employee_8041,Finance,1402701,74177,45,Old
8042,Employee_8042,Marketing,980912,8543,31,Old
8043,Employee_8043,Marketing,1217932,141663,46,Old
8044,Employee_8044,Marketing,1901886,246209,31,Old
8045,Employee_8045,HR,598231,493093,37,New
8046,Employee_8046,HR,1476849,323539,49,Old
8047,Employee_8047,Finance,513260,196506,33,New
8048,Employee_8048,Marketing,353023,296199,53,New
8049,Employee_8049,HR,1608319,273260,50,Old
8050,Employee_8050,Finance,429351,322629,48,Old
8051,Employee_8051,Finance,516575,464513,47,Old
8052,Employee_8052,Marketing,997163,138479,24,New
8053,Employee_8053,IT,874104,167666,47,New
8054,Employee_8054,Marketing,1573814,71421,22,New
8055,Employee_8055,IT,576756,233803,56,Old
8056,Employee_8056,Finance,728222,302555,48,New
8057,Employee_8057,HR,1325521,491571,25,New
8058,Employee_8058,Operations,975842,391259,40,New
8059,Employee_8059,Finance,1116875,212733,43,New
8060,Employee_8060,HR,821234,223102,27,Old
8061,Employee_8061,Finance,1869208,104772,30,New
8062,Employee_8062,Marketing,339244,191516,32,Old
8063,Employee_8063,IT,1800222,357265,43,Old
8064,Employee_8064,Finance,921673,223653,30,Old
8065,Employee_8065,HR,1378350,390815,50,Old
8066,Employee_8066,Marketing,1530483,224055,31,New
8067,Employee_8067,Operations,693938,378814,55,Old
8068,Employee_8068,Marketing,689922,162310,52,Old
8069,Employee_8069,IT,1334573,109627,43,New
8070,Employee_8070,Marketing,441830,177775,25,New
8071,Employee_8071,Operations,338876,171268,23,New
8072,Employee_8072,HR,1228831,213293,26,New
8073,Employee_8073,Finance,1165098,279882,36,Old
8074,Employee_8074,IT,409820,119183,40,New
8075,Employee_8075,Operations,811477,282916,59,New
8076,Employee_8076,IT,1860371,332414,36,Old
8077,Employee_8077,Marketing,529669,474385,29,Old
8078,Employee_8078,IT,823536,421708,41,New
8079,Employee_8079,Operations,748892,322123,33,Old
8080,Employee_8080,Finance,893278,253240,25,New
8081,Employee_8081,Finance,329716,186410,59,New
8082,Employee_8082,IT,1954785,118585,57,Old
8083,Employee_8083,HR,361919,462767,36,Old
8084,Employee_8084,IT,1702501,257669,22,Old
8085,Employee_8085,Marketing,734968,435071,52,Old
8086,Employee_8086,Finance,1886372,404444,30,New
8087,Employee_8087,Finance,295619,204439,44,New
8088,Employee_8088,Finance,255037,156117,47,Old
8089,Employee_8089,HR,824257,219740,39,New
8090,Employee_8090,HR,1359691,212663,54,Old
8091,Employee_8091,Operations,258914,29318,35,New
8092,Employee_8092,IT,1930245,325602,22,New
8093,Employee_8093,IT,1355831,412011,34,New
8094,Employee_8094,Marketing,734637,373000,36,New
8095,Employee_8095,Finance,1716871,90184,58,New
8096,Employee_8096,HR,1702612,452740,26,New
8097,Employee_8097,Marketing,406068,133789,35,Old
8098,Employee_8098,Marketing,1152057,485910,35,Old
8099,Employee_8099,HR,752813,26747,26,Old
8100,Employee_8100,IT,1516668,258651,32,New
8101,Employee_8101,Finance,738786,224842,53,Old
8102,Employee_8102,IT,1136495,183445,26,New
8103,Employee_8103,Marketing,1994446,167632,57,New
8104,Employee_8104,Finance,259790,16282,36,New
8105,Employee_8105,Operations,226245,432047,28,Old
8106,Employee_8106,Marketing,1379886,68073,26,New
8107,Employee_8107,IT,1137424,159115,51,New
8108,Employee_8108,IT,246659,247720,36,Old
8109,Employee_8109,IT,1760341,463538,51,Old
8110,Employee_8110,HR,799162,320044,35,Old
8111,Employee_8111,Marketing,504661,288073,45,New
8112,Employee_8112,Finance,850906,40500,45,New
8113,Employee_8113,IT,800173,269016,56,Old
8114,Employee_8114,IT,770638,173560,26,New
8115,Employee_8115,HR,978539,334649,33,New
8116,Employee_8116,Finance,1145778,292604,41,New
8117,Employee_8117,Marketing,507157,17155,26,Old
8118,Employee_8118,Operations,961563,410086,57,New
8119,Employee_8119,HR,239913,382150,42,Old
8120,Employee_8120,Marketing,1483813,361072,24,Old
8121,Employee_8121,Operations,1556539,139789,50,Old
8122,Employee_8122,IT,282168,131075,46,New
8123,Employee_8123,IT,1603400,137446,48,New
8124,Employee_8124,Finance,1220131,157898,57,New
8125,Employee_8125,Operations,1605512,472431,43,Old
8126,Employee_8126,IT,920270,382282,59,Old
8127,Employee_8127,IT,1927421,149499,56,New
8128,Employee_8128,Finance,596076,69442,22,New
8129,Employee_8129,Marketing,249875,487316,24,Old
8130,Employee_8130,IT,345991,432924,45,New
8131,Employee_8131,HR,1740665,367815,29,Old
8132,Employee_8132,HR,1258162,160343,39,Old
8133,Employee_8133,Marketing,251986,199644,24,Old
8134,Employee_8134,Operations,1533775,283775,39,Old
8135,Employee_8135,Finance,628106,24887,37,New
8136,Employee_8136,HR,656297,30259,53,Old
8137,Employee_8137,HR,753095,102932,22,Old
8138,Employee_8138,Marketing,1465568,62987,47,New
8139,Employee_8139,Operations,1736253,185702,33,Old
8140,Employee_8140,Operations,1317201,286288,59,Old
8141,Employee_8141,Marketing,518461,214263,42,Old
8142,Employee_8142,HR,633194,242344,34,Old
8143,Employee_8143,Finance,1527153,447276,33,New
8144,Employee_8144,HR,1281858,191164,34,New
8145,Employee_8145,Operations,1849383,156908,39,New
8146,Employee_8146,HR,964634,249119,40,New
8147,Employee_8147,Finance,330843,465120,40,Old
8148,Employee_8148,IT,832621,236602,27,Old
8149,Employee_8149,HR,355205,311600,28,New
8150,Employee_8150,Marketing,723566,172452,28,Old
8151,Employee_8151,IT,774605,125250,49,New
8152,Employee_8152,Marketing,1376454,344879,49,Old
8153,Employee_8153,Marketing,1357321,278713,40,New
8154,Employee_8154,Marketing,591374,392438,37,New
8155,Employee_8155,HR,790238,235435,38,New
8156,Employee_8156,Operations,783900,429398,43,New
8157,Employee_8157,IT,264873,476867,40,Old
8158,Employee_8158,Finance,1888656,157721,50,Old
8159,Employee_8159,Operations,942138,350875,40,Old
8160,Employee_8160,HR,393074,363276,56,New
8161,Employee_8161,Marketing,1170012,105497,46,New
8162,Employee_8162,Finance,693936,294147,41,Old
8163,Employee_8163,IT,893739,414767,58,Old
8164,Employee_8164,Operations,1788095,119432,40,Old
8165,Employee_8165,Operations,1598105,159898,34,Old
8166,Employee_8166,Finance,1814027,369630,33,New
8167,Employee_8167,HR,1108312,160801,36,New
8168,Employee_8168,IT,1149180,449912,25,Old
8169,Employee_8169,Finance,1074024,402084,36,Old
8170,Employee_8170,Marketing,568708,46274,38,Old
8171,Employee_8171,IT,1202987,43718,48,New
8172,Employee_8172,Operations,1828399,430569,32,Old
8173,Employee_8173,Finance,1621672,46682,44,New
8174,Employee_8174,Operations,377182,35653,36,New
8175,Employee_8175,Operations,1950914,262583,52,Old
8176,Employee_8176,Operations,1994754,150213,47,Old
8177,Employee_8177,HR,1209241,409753,28,Old
8178,Employee_8178,Operations,1976305,35401,34,New
8179,Employee_8179,Marketing,597968,163459,34,Old
8180,Employee_8180,Marketing,1797371,86690,41,Old
8181,Employee_8181,IT,678921,367757,55,New
8182,Employee_8182,Operations,1897089,142702,31,New
8183,Employee_8183,Operations,1502871,441677,58,New
8184,Employee_8184,Finance,310282,478530,48,Old
8185,Employee_8185,HR,1158999,311437,55,New
8186,Employee_8186,IT,421538,421286,57,New
8187,Employee_8187,Operations,391958,280560,37,New
8188,Employee_8188,Finance,532703,121711,42,New
8189,Employee_8189,HR,1773846,382181,37,New
8190,Employee_8190,IT,1459489,358079,38,Old
8191,Employee_8191,IT,1901992,406845,36,New
8192,Employee_8192,Operations,1657938,461660,34,New
8193,Employee_8193,IT,971393,275504,54,New
8194,Employee_8194,Finance,1434491,17011,26,Old
8195,Employee_8195,IT,1500338,45721,48,Old
8196,Employee_8196,Marketing,801025,262366,22,New
8197,Employee_8197,Finance,1331022,303213,51,New
8198,Employee_8198,HR,1337143,320414,44,New
8199,Employee_8199,HR,1010068,16227,36,New
8200,Employee_8200,Operations,1593570,44587,57,Old
8201,Employee_8201,Operations,382506,66720,40,Old
8202,Employee_8202,Marketing,1332442,442766,51,Old
8203,Employee_8203,HR,1965207,335449,37,New
8204,Employee_8204,HR,262726,343172,39,New
8205,Employee_8205,HR,1067333,320795,47,Old
8206,Employee_8206,HR,1750829,318476,38,Old
8207,Employee_8207,IT,865468,204953,32,New
8208,Employee_8208,Finance,793184,335345,50,Old
8209,Employee_8209,Finance,373625,423023,30,Old
8210,Employee_8210,Marketing,1813744,310696,38,Old
8211,Employee_8211,IT,969680,213974,48,Old
8212,Employee_8212,HR,1562797,128938,58,Old
8213,Employee_8213,HR,203625,122230,43,New
8214,Employee_8214,Operations,1286813,473077,29,New
8215,Employee_8215,Operations,201223,469192,24,New
8216,Employee_8216,Marketing,390375,98758,59,New
8217,Employee_8217,HR,265197,324444,56,Old
8218,Employee_8218,Marketing,1485062,294095,53,New
8219,Employee_8219,IT,1585413,287408,29,Old
8220,Employee_8220,Finance,1884419,24121,48,Old
8221,Employee_8221,HR,1548480,351495,53,New
8222,Employee_8222,IT,1720974,317683,57,New
8223,Employee_8223,HR,1637912,166383,55,New
8224,Employee_8224,Operations,1699758,178469,46,New
8225,Employee_8225,Marketing,1539744,155821,52,Old
8226,Employee_8226,Operations,1712115,34218,34,Old
8227,Employee_8227,Finance,1009634,479285,36,Old
8228,Employee_8228,Operations,1105846,449807,34,New
8229,Employee_8229,HR,1300100,180205,54,New
8230,Employee_8230,Operations,1947844,312011,52,Old
8231,Employee_8231,HR,1677859,6316,46,Old
8232,Employee_8232,Finance,602576,42972,44,New
8233,Employee_8233,Operations,560372,354068,59,New
8234,Employee_8234,Marketing,1353331,477264,24,Old
8235,Employee_8235,Marketing,1916877,202292,37,Old
8236,Employee_8236,Marketing,478137,359844,23,Old
8237,Employee_8237,Operations,1787484,134079,44,New
8238,Employee_8238,Operations,1793057,213343,55,Old
8239,Employee_8239,Operations,1037991,237463,51,Old
8240,Employee_8240,HR,483392,178707,31,New
8241,Employee_8241,Finance,1687644,187337,22,Old
8242,Employee_8242,Marketing,1122531,186181,43,Old
8243,Employee_8243,HR,1514980,371226,54,Old
8244,Employee_8244,Marketing,209012,184869,46,New
8245,Employee_8245,HR,1274399,406295,43,New
8246,Employee_8246,Operations,1295603,65887,37,Old
8247,Employee_8247,Marketing,1457815,158484,51,New
8248,Employee_8248,Operations,545938,303006,39,Old
8249,Employee_8249,Marketing,1011531,394821,45,Old
8250,Employee_8250,IT,1023424,220799,26,New
8251,Employee_8251,HR,1106374,150893,58,Old
8252,Employee_8252,IT,1214416,340262,44,New
8253,Employee_8253,HR,1390625,79548,48,New
8254,Employee_8254,Finance,1173738,169727,33,Old
8255,Employee_8255,Marketing,1996166,442904,31,Old
8256,Employee_8256,Finance,902736,109319,55,New
8257,Employee_8257,Finance,1257794,190648,54,New
8258,Employee_8258,HR,1532508,265272,37,Old
8259,Employee_8259,IT,1269077,85066,50,New
8260,Employee_8260,Operations,933349,484129,39,Old
8261,Employee_8261,HR,828021,450452,48,Old
8262,Employee_8262,Operations,477354,251635,28,New
8263,Employee_8263,Finance,1377052,312365,57,Old
8264,Employee_8264,Operations,900849,354333,48,New
8265,Employee_8265,IT,423989,110812,31,Old
8266,Employee_8266,HR,1050153,221988,31,Old
8267,Employee_8267,IT,688260,464308,32,Old
8268,Employee_8268,IT,1684445,190517,51,Old
8269,Employee_8269,HR,679894,97326,24,Old
8270,Employee_8270,IT,1420598,144972,50,Old
8271,Employee_8271,Marketing,1912852,431701,35,New
8272,Employee_8272,Marketing,396983,238041,34,New
8273,Employee_8273,Marketing,1804313,18891,40,Old
8274,Employee_8274,Operations,551477,375784,46,New
8275,Employee_8275,IT,1531502,151086,31,New
8276,Employee_8276,HR,1734356,339227,36,New
8277,Employee_8277,HR,709590,305108,49,New
8278,Employee_8278,Operations,1802243,449387,59,New
8279,Employee_8279,HR,1286356,493684,28,Old
8280,Employee_8280,Marketing,1148244,49739,35,Old
8281,Employee_8281,IT,1887808,384015,51,Old
8282,Employee_8282,HR,982734,352943,33,Old
8283,Employee_8283,HR,724338,220928,49,Old
8284,Employee_8284,Finance,1124094,249592,35,New
8285,Employee_8285,Finance,764493,179446,22,New
8286,Employee_8286,Finance,1560466,44459,25,Old
8287,Employee_8287,IT,868465,274189,39,Old
8288,Employee_8288,Marketing,1679291,310399,57,New
8289,Employee_8289,Marketing,629857,56965,53,Old
8290,Employee_8290,Marketing,1247813,268381,49,Old
8291,Employee_8291,IT,1784492,397955,49,New
8292,Employee_8292,IT,373104,57195,59,Old
8293,Employee_8293,Finance,1706821,384919,53,Old
8294,Employee_8294,HR,500660,41326,29,Old
8295,Employee_8295,Operations,549301,141365,46,Old
8296,Employee_8296,Operations,1643268,30274,41,Old
8297,Employee_8297,HR,319558,417453,54,New
8298,Employee_8298,Finance,502944,361064,51,Old
8299,Employee_8299,HR,760076,363673,58,Old
8300,Employee_8300,HR,1369330,476563,37,New
8301,Employee_8301,Operations,488384,154301,46,Old
8302,Employee_8302,Finance,704204,83847,59,Old
8303,Employee_8303,IT,604138,262966,31,New
8304,Employee_8304,Operations,1755482,486792,26,New
8305,Employee_8305,IT,1050630,323862,29,New
8306,Employee_8306,Finance,1569459,335862,54,New
8307,Employee_8307,HR,1977538,54615,58,New
8308,Employee_8308,Marketing,474233,123548,22,Old
8309,Employee_8309,Marketing,756888,76296,52,New
8310,Employee_8310,Finance,377248,339940,28,New
8311,Employee_8311,Marketing,1064784,496970,44,New
8312,Employee_8312,IT,548109,248083,45,New
8313,Employee_8313,Marketing,587684,400131,35,Old
8314,Employee_8314,Finance,1017847,341795,44,New
8315,Employee_8315,Finance,1715445,450990,30,Old
8316,Employee_8316,IT,1230358,12076,29,Old
8317,Employee_8317,Marketing,1320471,347494,29,New
8318,Employee_8318,Marketing,1066332,431299,24,Old
8319,Employee_8319,HR,1867194,321062,53,Old
